
	0.231000	0.013797

	0.232000	0.006011

	0.233000	0.002118

	0.234000	0.001469

	0.235000	0.001144

	0.236000	0.001144

	0.237000	0.000820

	0.238000	0.001144

	0.239000	0.000820

	0.240000	0.001144

	0.241000	0.001144

	0.242000	0.141948

	0.243000	0.223056

	0.244000	0.217540

	0.245000	0.116642

	0.246000	0.040401

	0.247000	0.014446

	0.248000	0.005362

	0.249000	0.002766

	0.250000	0.001144

	0.251000	0.001144

	0.252000	0.001469

	0.253000	0.000820

	0.254000	0.001144

	0.255000	0.001144

	0.256000	0.001144

	0.257000	0.001469

	0.258000	0.250957

	0.259000	0.427447

	0.260000	0.500769

	0.261000	0.490712

	0.262000	0.342771

	0.263000	0.141948

	0.264000	0.050134

	0.265000	0.018015

	0.266000	0.006660

	0.267000	0.003415

	0.268000	0.001469

	0.269000	0.001144

	0.270000	0.000495

	0.271000	0.000820

	0.272000	0.001144

	0.273000	0.153627

	0.274000	0.493631

	0.275000	0.764856

	0.276000	0.904362

	0.277000	0.945889

	0.278000	0.892358

	0.279000	0.692184

	0.280000	0.429394

	0.281000	0.173742

	0.282000	0.062137

	0.283000	0.022557

	0.284000	0.008931

	0.285000	0.004713

	0.286000	0.001793

	0.287000	0.001469

	0.288000	0.000495

	0.289000	0.131890

	0.290000	0.490387

	0.291000	0.798922

	0.292000	1.011749

	0.293000	1.094803

	0.294000	1.089288

	0.295000	0.967626

	0.296000	0.724951

	0.297000	0.426474

	0.298000	0.166280

	0.299000	0.059866

	0.300000	0.022232

	0.301000	0.009255

	0.302000	0.003740

	0.303000	0.002118

	0.304000	0.001793

	0.305000	0.001469

	0.306000	0.227598

	0.307000	0.573442

	0.308000	0.852453

	0.309000	1.013371

	0.310000	1.062684

	0.311000	1.025699

	0.312000	0.850506

	0.313000	0.590637

	0.314000	0.290213

	0.315000	0.104314

	0.316000	0.037805

	0.317000	0.014122

	0.318000	0.005686

	0.319000	0.002442

	0.320000	0.001469

	0.321000	0.001144

	0.322000	0.030992

	0.323000	0.375863

	0.324000	0.710352

	0.325000	0.970221

	0.326000	1.098048

	0.327000	1.129517

	0.328000	1.068849

	0.329000	0.862510

	0.330000	0.595827

	0.331000	0.295728

	0.332000	0.106260

	0.333000	0.038454

	0.334000	0.014770

	0.335000	0.006335

	0.336000	0.003091

	0.337000	0.001793

	0.338000	0.001469

	0.339000	0.303515

	0.340000	0.675962

	0.341000	0.994229

	0.342000	1.216141

	0.343000	1.310875

	0.344000	1.316714

	0.345000	1.206083

	0.346000	0.974764

	0.347000	0.688615

	0.348000	0.363534

	0.349000	0.132539

	0.350000	0.048511

	0.351000	0.018015

	0.352000	0.006984

	0.353000	0.002766

	0.354000	0.001793

	0.355000	0.198074

	0.356000	0.547812

	0.357000	0.904686

	0.358000	1.190511

	0.359000	1.355322

	0.360000	1.407880

	0.361000	1.372517

	0.362000	1.198946

	0.363000	0.941347

	0.364000	0.635732

	0.365000	0.293457

	0.366000	0.105287

	0.367000	0.038454

	0.368000	0.014446

	0.369000	0.005362

	0.370000	0.003091

	0.371000	0.002118

	0.372000	0.295728

	0.373000	0.647736

	0.374000	0.976386

	0.375000	1.224900

	0.376000	1.342020

	0.377000	1.361811

	0.378000	1.287840

	0.379000	1.069822

	0.380000	0.792109

	0.381000	0.472868

	0.382000	0.181528

	0.383000	0.065382

	0.384000	0.024179

	0.385000	0.009580

	0.386000	0.004064

	0.387000	0.002442

	0.388000	0.037481

	0.389000	0.375538

	0.390000	0.737928

	0.391000	1.045814

	0.392000	1.257668

	0.393000	1.341371

	0.394000	1.338776

	0.395000	1.220358

	0.396000	0.984172

	0.397000	0.693806

	0.398000	0.365805

	0.399000	0.133512

	0.400000	0.048187

	0.401000	0.017690

	0.402000	0.007633

	0.403000	0.003091

	0.404000	0.001793

	0.405000	0.189639

	0.406000	0.539376

	0.407000	0.896575

	0.408000	1.183698

	0.409000	1.349807

	0.410000	1.405284

	0.411000	1.374788

	0.412000	1.205759

	0.413000	0.953351

	0.414000	0.655198

	0.415000	0.313572

	0.416000	0.113722

	0.417000	0.040725

	0.418000	0.016068

	0.419000	0.005686

	0.420000	0.002766

	0.421000	0.024179

	0.422000	0.360615

	0.423000	0.717489

	0.424000	1.049058

	0.425000	1.301791

	0.426000	1.423128

	0.427000	1.448758

	0.428000	1.379005

	0.429000	1.166503

	0.430000	0.893007

	0.431000	0.578957

	0.432000	0.248361

	0.433000	0.090039

	0.434000	0.032614

	0.435000	0.012824

	0.436000	0.005686

	0.437000	0.002118

	0.438000	0.142921

	0.439000	0.485521

	0.440000	0.849208

	0.441000	1.154174

	0.442000	1.364406

	0.443000	1.447785

	0.444000	1.443567

	0.445000	1.324825

	0.446000	1.087017

	0.447000	0.796651

	0.448000	0.465081

	0.449000	0.179582

	0.450000	0.065382

	0.451000	0.023855

	0.452000	0.009580

	0.453000	0.004713

	0.454000	0.002442

	0.455000	0.264583

	0.456000	0.611725

	0.457000	0.965355

	0.458000	1.249233

	0.459000	1.411773

	0.460000	1.466278

	0.461000	1.432212

	0.462000	1.261886

	0.463000	1.008829

	0.464000	0.709703

	0.465000	0.363859

	0.466000	0.133837

	0.467000	0.048836

	0.468000	0.018015

	0.469000	0.008282

	0.470000	0.003091

	0.471000	0.059218

	0.472000	0.398897

	0.473000	0.754474

	0.474000	1.085070

	0.475000	1.337154

	0.476000	1.457518

	0.477000	1.482499

	0.478000	1.414368

	0.479000	1.201866

	0.480000	0.930641

	0.481000	0.618213

	0.482000	0.280804

	0.483000	0.101069

	0.484000	0.037481

	0.485000	0.014122

	0.486000	0.006660

	0.487000	0.002766

	0.488000	0.181528

	0.489000	0.524452

	0.490000	0.886194

	0.491000	1.191808

	0.492000	1.400742

	0.493000	1.483148

	0.494000	1.478930

	0.495000	1.359864

	0.496000	1.124002

	0.497000	0.832338

	0.498000	0.502716

	0.499000	0.201319

	0.500000	0.072844

	0.501000	0.027423

	0.502000	0.010228

	0.503000	0.004064

	0.504000	0.002442

	0.505000	0.292484

	0.506000	0.637355

	0.507000	0.989039

	0.508000	1.269023

	0.509000	1.429941

	0.510000	1.480877

	0.511000	1.446812

	0.512000	1.274538

	0.513000	1.021482

	0.514000	0.721707

	0.515000	0.375863

	0.516000	0.138054

	0.517000	0.050134

	0.518000	0.018664

	0.519000	0.007633

	0.520000	0.003415

	0.521000	0.060515

	0.522000	0.398573

	0.523000	0.751555

	0.524000	1.080204

	0.525000	1.330665

	0.526000	1.449732

	0.527000	1.473415

	0.528000	1.404311

	0.529000	1.193106

	0.530000	0.921232

	0.531000	0.610102

	0.532000	0.274640

	0.533000	0.098798

	0.534000	0.036183

	0.535000	0.013797

	0.536000	0.005686

	0.537000	0.002118

	0.538000	0.179582

	0.539000	0.523479

	0.540000	0.884896

	0.541000	1.190511

	0.542000	1.400742

	0.543000	1.485095

	0.544000	1.482175

	0.545000	1.366028

	0.546000	1.131788

	0.547000	0.844991

	0.548000	0.517315

	0.549000	0.211700

	0.550000	0.076737

	0.551000	0.028072

	0.552000	0.011202

	0.553000	0.005038

	0.554000	0.007309

	0.555000	0.321358

	0.556000	0.667851

	0.557000	1.019535

	0.558000	1.301791

	0.559000	1.464331

	0.560000	1.516889

	0.561000	1.484446

	0.562000	1.314443

	0.563000	1.063009

	0.564000	0.764532

	0.565000	0.419337

	0.566000	0.159143

	0.567000	0.057595

	0.568000	0.021584

	0.569000	0.008606

	0.570000	0.004064

	0.571000	0.102367

	0.572000	0.442371

	0.573000	0.796002

	0.574000	1.122704

	0.575000	1.371868

	0.576000	1.488988

	0.577000	1.512996

	0.578000	1.443567

	0.579000	1.230740

	0.580000	0.959191

	0.581000	0.647088

	0.582000	0.305461

	0.583000	0.111127

	0.584000	0.040401

	0.585000	0.015419

	0.586000	0.006660

	0.587000	0.003091

	0.588000	0.201967

	0.589000	0.543918

	0.590000	0.903064

	0.591000	1.205759

	0.592000	1.414044

	0.593000	1.496450

	0.594000	1.491908

	0.595000	1.373814

	0.596000	1.138602

	0.597000	0.850831

	0.598000	0.522506

	0.599000	0.214945

	0.600000	0.077710

	0.601000	0.029045

	0.602000	0.010877

	0.603000	0.004389

	0.604000	0.007957

	0.605000	0.323305

	0.606000	0.669149

	0.607000	1.019860

	0.608000	1.300817

	0.609000	1.463682

	0.610000	1.516564

	0.611000	1.485095

	0.612000	1.316390

	0.613000	1.066578

	0.614000	0.770047

	0.615000	0.426799

	0.616000	0.163036

	0.617000	0.059218

	0.618000	0.022232

	0.619000	0.008931

	0.620000	0.003740

	0.621000	0.120211

	0.622000	0.461837

	0.623000	0.816765

	0.624000	1.144441

	0.625000	1.395551

	0.626000	1.515591

	0.627000	1.540572

	0.628000	1.472766

	0.629000	1.262534

	0.630000	0.992932

	0.631000	0.683100

	0.632000	0.337904

	0.633000	0.124104

	0.634000	0.044943

	0.635000	0.017041

	0.636000	0.006660

	0.637000	0.003415

	0.638000	0.243495

	0.639000	0.585770

	0.640000	0.946214

	0.641000	1.247611

	0.642000	1.456869

	0.643000	1.539599

	0.644000	1.536355

	0.645000	1.416315

	0.646000	1.181751

	0.647000	0.893331

	0.648000	0.564358

	0.649000	0.243495

	0.650000	0.087768

	0.651000	0.032290

	0.652000	0.012175

	0.653000	0.005686

	0.654000	0.024503

	0.655000	0.349259

	0.656000	0.693481

	0.657000	1.042570

	0.658000	1.320932

	0.659000	1.481201

	0.660000	1.532462

	0.661000	1.498721

	0.662000	1.328718

	0.663000	1.076635

	0.664000	0.779131

	0.665000	0.433287

	0.666000	0.165956

	0.667000	0.060191

	0.668000	0.022557

	0.669000	0.008931

	0.670000	0.004064

	0.671000	0.113398

	0.672000	0.452753

	0.673000	0.805086

	0.674000	1.131464

	0.675000	1.379979

	0.676000	1.498721

	0.677000	1.523053

	0.678000	1.454274

	0.679000	1.244366

	0.680000	0.975737

	0.681000	0.665905

	0.682000	0.324927

	0.683000	0.117940

	0.684000	0.042996

	0.685000	0.016068

	0.686000	0.007633

	0.687000	0.003415

	0.688000	0.231491

	0.689000	0.574090

	0.690000	0.934858

	0.691000	1.237553

	0.692000	1.445514

	0.693000	1.530191

	0.694000	1.527920

	0.695000	1.411449

	0.696000	1.178507

	0.697000	0.892682

	0.698000	0.566629

	0.699000	0.246739

	0.700000	0.089065

	0.701000	0.032939

	0.702000	0.013148

	0.703000	0.006011

	0.704000	0.035534

	0.705000	0.362561

	0.706000	0.707432

	0.707000	1.057818

	0.708000	1.336505

	0.709000	1.499045

	0.710000	1.550954

	0.711000	1.518511

	0.712000	1.349482

	0.713000	1.099021

	0.714000	0.801193

	0.715000	0.457295

	0.716000	0.178608

	0.717000	0.064733

	0.718000	0.024179

	0.719000	0.009255

	0.720000	0.003740

	0.721000	0.134486

	0.722000	0.475139

	0.723000	0.826174

	0.724000	1.151579

	0.725000	1.398796

	0.726000	1.516889

	0.727000	1.539924

	0.728000	1.470495

	0.729000	1.259939

	0.730000	0.990012

	0.731000	0.679531

	0.732000	0.335958

	0.733000	0.122482

	0.734000	0.044618

	0.735000	0.017041

	0.736000	0.006984

	0.737000	0.003415

	0.738000	0.230842

	0.739000	0.570522

	0.740000	0.929019

	0.741000	1.230416

	0.742000	1.437728

	0.743000	1.519809

	0.744000	1.516240

	0.745000	1.399120

	0.746000	1.165205

	0.747000	0.878732

	0.748000	0.550731

	0.749000	0.235059

	0.750000	0.085172

	0.751000	0.031641

	0.752000	0.012175

	0.753000	0.005038

	0.754000	0.020610

	0.755000	0.342446

	0.756000	0.687642

	0.757000	1.035757

	0.758000	1.315417

	0.759000	1.476659

	0.760000	1.529542

	0.761000	1.498396

	0.762000	1.330341

	0.763000	1.082475

	0.764000	0.786593

	0.765000	0.444642

	0.766000	0.172444

	0.767000	0.062137

	0.768000	0.023206

	0.769000	0.009580

	0.770000	0.004389

	0.771000	0.133512

	0.772000	0.474490

	0.773000	0.828120

	0.774000	1.155148

	0.775000	1.404311

	0.776000	1.524351

	0.777000	1.550630

	0.778000	1.483472

	0.779000	1.274538

	0.780000	1.007207

	0.781000	0.699970

	0.782000	0.357695

	0.783000	0.130593

	0.784000	0.047538

	0.785000	0.017690

	0.786000	0.006984

	0.787000	0.004064

	0.788000	0.261338

	0.789000	0.603614

	0.790000	0.963084

	0.791000	1.265454

	0.792000	1.473091

	0.793000	1.556470

	0.794000	1.553874

	0.795000	1.436430

	0.796000	1.204137

	0.797000	0.917988

	0.798000	0.591610

	0.799000	0.265232

	0.800000	0.095878

	0.801000	0.035210

	0.802000	0.013473

	0.803000	0.006011

	0.804000	0.047214

	0.805000	0.375214

	0.806000	0.719436

	0.807000	1.067551

	0.808000	1.344940

	0.809000	1.505858

	0.810000	1.557443

	0.811000	1.524675

	0.812000	1.356295

	0.813000	1.106158

	0.814000	0.809952

	0.815000	0.465730

	0.816000	0.183799

	0.817000	0.066355

	0.818000	0.024828

	0.819000	0.009904

	0.820000	0.004389

	0.821000	0.142597

	0.822000	0.482601

	0.823000	0.833636

	0.824000	1.159041

	0.825000	1.406907

	0.826000	1.525649

	0.827000	1.550630

	0.828000	1.483148

	0.829000	1.273241

	0.830000	1.005260

	0.831000	0.696401

	0.832000	0.353477

	0.833000	0.129944

	0.834000	0.047214

	0.835000	0.017690

	0.836000	0.007309

	0.837000	0.003415

	0.838000	0.249983

	0.839000	0.591610

	0.840000	0.949133

	0.841000	1.249882

	0.842000	1.457193

	0.843000	1.540248

	0.844000	1.537653

	0.845000	1.420533

	0.846000	1.187591

	0.847000	0.901766

	0.848000	0.576037

	0.849000	0.252903

	0.850000	0.091012

	0.851000	0.033587

	0.852000	0.012499

	0.853000	0.005686

	0.854000	0.033263

	0.855000	0.358992

	0.856000	0.701917

	0.857000	1.049058

	0.858000	1.327096

	0.859000	1.487366

	0.860000	1.538626

	0.861000	1.506507

	0.862000	1.337803

	0.863000	1.088639

	0.864000	0.792757

	0.865000	0.449833

	0.866000	0.175364

	0.867000	0.063111

	0.868000	0.023206

	0.869000	0.008606

	0.870000	0.004389

	0.871000	0.125726

	0.872000	0.465081

	0.873000	0.814494

	0.874000	1.138602

	0.875000	1.387441

	0.876000	1.505858

	0.877000	1.530515

	0.878000	1.462709

	0.879000	1.253775

	0.880000	0.986767

	0.881000	0.678882

	0.882000	0.337255

	0.883000	0.123131

	0.884000	0.044943

	0.885000	0.016393

	0.886000	0.006984

	0.887000	0.003091

	0.888000	0.234735

	0.889000	0.574415

	0.890000	0.931614

	0.891000	1.233336

	0.892000	1.440323

	0.893000	1.524026

	0.894000	1.521106

	0.895000	1.405609

	0.896000	1.173316

	0.897000	0.889114

	0.898000	0.564033

	0.899000	0.245441

	0.900000	0.088416

	0.901000	0.032939

	0.902000	0.012824

	0.903000	0.005362

	0.904000	0.027423

	0.905000	0.350882

	0.906000	0.692832

	0.907000	1.039325

	0.908000	1.317363

	0.909000	1.477957

	0.910000	1.530839

	0.911000	1.497747

	0.912000	1.330665

	0.913000	1.082150

	0.914000	0.787566

	0.915000	0.445616

	0.916000	0.173742

	0.917000	0.062786

	0.918000	0.023530

	0.919000	0.010228

	0.920000	0.004389

	0.921000	0.121833

	0.922000	0.459566

	0.923000	0.808330

	0.924000	1.132113

	0.925000	1.379330

	0.926000	1.497099

	0.927000	1.520458

	0.928000	1.453625

	0.929000	1.245015

	0.930000	0.978008

	0.931000	0.671096

	0.932000	0.331416

	0.933000	0.120535

	0.934000	0.043969

	0.935000	0.016393

	0.936000	0.007309

	0.937000	0.003415

	0.938000	0.225002

	0.939000	0.563709

	0.940000	0.919286

	0.941000	1.219385

	0.942000	1.425399

	0.943000	1.508454

	0.944000	1.505858

	0.945000	1.391009

	0.946000	1.160014

	0.947000	0.876785

	0.948000	0.553327

	0.949000	0.237655

	0.950000	0.086145

	0.951000	0.031316

	0.952000	0.012499

	0.953000	0.005362

	0.954000	0.019961

	0.955000	0.339851

	0.956000	0.680828

	0.957000	1.026673

	0.958000	1.303088

	0.959000	1.463358

	0.960000	1.514942

	0.961000	1.483472

	0.962000	1.316714

	0.963000	1.068849

	0.964000	0.775887

	0.965000	0.434909

	0.966000	0.167578

	0.967000	0.060840

	0.968000	0.022232

	0.969000	0.008606

	0.970000	0.004064

	0.971000	0.110802

	0.972000	0.446913

	0.973000	0.793731

	0.974000	1.116540

	0.975000	1.360837

	0.976000	1.478606

	0.977000	1.502289

	0.978000	1.434483

	0.979000	1.226198

	0.980000	0.960489

	0.981000	0.652603

	0.982000	0.314870

	0.983000	0.114371

	0.984000	0.042672

	0.985000	0.016068

	0.986000	0.006660

	0.987000	0.003091

	0.988000	0.203265

	0.989000	0.539376

	0.990000	0.891709

	0.991000	1.190511

	0.992000	1.396200

	0.993000	1.477957

	0.994000	1.474388

	0.995000	1.359215

	0.996000	1.128869

	0.997000	0.845315

	0.998000	0.522830

	0.999000	0.216242

	1.000000	0.078035

	1.001000	0.029694

	1.002000	0.010877

	1.003000	0.005038

	1.004000	0.005686

	1.005000	0.311301

	1.006000	0.650332

	1.007000	0.995852

	1.008000	1.271943

	1.009000	1.431563

	1.010000	1.484770

	1.011000	1.453300

	1.012000	1.288813

	1.013000	1.042894

	1.014000	0.751230

	1.015000	0.413172

	1.016000	0.156871

	1.017000	0.056622

	1.018000	0.021584

	1.019000	0.008931

	1.020000	0.004064

	1.021000	0.097825

	1.022000	0.433936

	1.023000	0.781402

	1.024000	1.104536

	1.025000	1.350455

	1.026000	1.469846

	1.027000	1.495152

	1.028000	1.429617

	1.029000	1.223278

	1.030000	0.960164

	1.031000	0.656821

	1.032000	0.320709

	1.033000	0.116642

	1.034000	0.042672

	1.035000	0.015744

	1.036000	0.006335

	1.037000	0.003415

	1.038000	0.218189

	1.039000	0.554949

	1.040000	0.908904

	1.041000	1.206408

	1.042000	1.412422

	1.043000	1.495476

	1.044000	1.492881

	1.045000	1.378357

	1.046000	1.149308

	1.047000	0.867052

	1.048000	0.545216

	1.049000	0.232464

	1.050000	0.083874

	1.051000	0.030992

	1.052000	0.012499

	1.053000	0.005362

	1.054000	0.014446

	1.055000	0.329145

	1.056000	0.667851

	1.057000	1.011424

	1.058000	1.285569

	1.059000	1.445838

	1.060000	1.496774

	1.061000	1.465304

	1.062000	1.299844

	1.063000	1.054249

	1.064000	0.762910

	1.065000	0.423554

	1.066000	0.162387

	1.067000	0.058893

	1.068000	0.021908

	1.069000	0.008931

	1.070000	0.004064

	1.071000	0.102043

	1.072000	0.435883

	1.073000	0.780753

	1.074000	1.102914

	1.075000	1.347536

	1.076000	1.465629

	1.077000	1.490285

	1.078000	1.423453

	1.079000	1.217438

	1.080000	0.953351

	1.081000	0.649359

	1.082000	0.313248

	1.083000	0.114695

	1.084000	0.041049

	1.085000	0.015744

	1.086000	0.006660

	1.087000	0.003740

	1.088000	0.207158

	1.089000	0.542621

	1.090000	0.895602

	1.091000	1.193430

	1.092000	1.399120

	1.093000	1.481201

	1.094000	1.478930

	1.095000	1.364730

	1.096000	1.136330

	1.097000	0.854724

	1.098000	0.533212

	1.099000	0.225327

	1.100000	0.081279

	1.101000	0.030668

	1.102000	0.011526

	1.103000	0.004713

	1.104000	0.009255

	1.105000	0.318763

	1.106000	0.657469

	1.107000	0.999420

	1.108000	1.275512

	1.109000	1.434808

	1.110000	1.486717

	1.111000	1.455247

	1.112000	1.291084

	1.113000	1.045814

	1.114000	0.753826

	1.115000	0.416741

	1.116000	0.159143

	1.117000	0.058244

	1.118000	0.021259

	1.119000	0.008606

	1.120000	0.004389

	1.121000	0.092310

	1.122000	0.425176

	1.123000	0.770696

	1.124000	1.090261

	1.125000	1.334234

	1.126000	1.452003

	1.127000	1.476010

	1.128000	1.409502

	1.129000	1.203488

	1.130000	0.939400

	1.131000	0.635084

	1.132000	0.300919

	1.133000	0.108856

	1.134000	0.039427

	1.135000	0.015419

	1.136000	0.006011

	1.137000	0.003091

	1.138000	0.188341

	1.139000	0.522181

	1.140000	0.872568

	1.141000	1.169747

	1.142000	1.374139

	1.143000	1.455896

	1.144000	1.452651

	1.145000	1.339100

	1.146000	1.110052

	1.147000	0.828445

	1.148000	0.507258

	1.149000	0.206834

	1.150000	0.075115

	1.151000	0.027748

	1.152000	0.010553

	1.153000	0.004064

	1.154000	0.003091

	1.155000	0.288915

	1.156000	0.624702

	1.157000	0.966328

	1.158000	1.239824

	1.159000	1.398471

	1.160000	1.448758

	1.161000	1.416964

	1.162000	1.251828

	1.163000	1.007207

	1.164000	0.715543

	1.165000	0.377809

	1.166000	0.140325

	1.167000	0.050782

	1.168000	0.018988

	1.169000	0.007309

	1.170000	0.003415

	1.171000	0.051431

	1.172000	0.378783

	1.173000	0.720734

	1.174000	1.039974

	1.175000	1.282649

	1.176000	1.398147

	1.177000	1.420857

	1.178000	1.354673

	1.179000	1.147361

	1.180000	0.882625

	1.181000	0.578308

	1.182000	0.253552

	1.183000	0.091661

	1.184000	0.033263

	1.185000	0.012824

	1.186000	0.005362

	1.187000	0.002766

	1.188000	0.124428

	1.189000	0.456322

	1.190000	0.804437

	1.191000	1.099345

	1.192000	1.302764

	1.193000	1.383872

	1.194000	1.379979

	1.195000	1.266103

	1.196000	1.037379

	1.197000	0.757070

	1.198000	0.436207

	1.199000	0.167253

	1.200000	0.060191

	1.201000	0.022557

	1.202000	0.008931

	1.203000	0.004064

	1.204000	0.002118

	1.205000	0.221758

